date,name,category,value
2020-10-16,京都府,none,1
2020-10-16,千葉県,none,1
2020-10-16,茨城県,none,1
2020-10-16,非公表,none,155
2020-10-16,大阪府,none,2
2020-10-16,愛知県,none,2
2020-10-16,東京都,none,8
2020-10-16,神奈川県,none,2
2020-10-16,中国武漢市,none,1
2020-10-16,石狩振興局管内,none,1793
2020-10-16,根室振興局管内,none,3
2020-10-16,日高振興局管内,none,31
2020-10-16,檜山振興局管内,none,4
2020-10-16,留萌振興局管内,none,5
2020-10-16,渡島総合振興局管内,none,14
2020-10-16,後志総合振興局管内,none,140
2020-10-16,十勝総合振興局管内,none,27
2020-10-16,釧路総合振興局管内,none,39
2020-10-16,宗谷総合振興局管内,none,5
2020-10-16,胆振総合振興局管内,none,51
2020-10-16,上川総合振興局管内,none,62
2020-10-16,空知総合振興局管内,none,76
2020-10-16,オホーツク総合振興局管内,none,68
2020-10-17,京都府,none,1
2020-10-17,千葉県,none,1
2020-10-17,茨城県,none,1
2020-10-17,非公表,none,160
2020-10-17,大阪府,none,2
2020-10-17,愛知県,none,2
2020-10-17,東京都,none,8
2020-10-17,神奈川県,none,2
2020-10-17,中国武漢市,none,1
2020-10-17,石狩振興局管内,none,1811
2020-10-17,根室振興局管内,none,3
2020-10-17,日高振興局管内,none,33
2020-10-17,檜山振興局管内,none,4
2020-10-17,留萌振興局管内,none,5
2020-10-17,渡島総合振興局管内,none,14
2020-10-17,後志総合振興局管内,none,141
2020-10-17,十勝総合振興局管内,none,27
2020-10-17,釧路総合振興局管内,none,40
2020-10-17,宗谷総合振興局管内,none,5
2020-10-17,胆振総合振興局管内,none,51
2020-10-17,上川総合振興局管内,none,62
2020-10-17,空知総合振興局管内,none,76
2020-10-17,オホーツク総合振興局管内,none,68
2020-10-18,京都府,none,1
2020-10-18,千葉県,none,1
2020-10-18,茨城県,none,1
2020-10-18,非公表,none,161
2020-10-18,大阪府,none,2
2020-10-18,愛知県,none,2
2020-10-18,東京都,none,8
2020-10-18,神奈川県,none,2
2020-10-18,中国武漢市,none,1
2020-10-18,石狩振興局管内,none,1827
2020-10-18,日高振興局管内,none,35
2020-10-18,根室振興局管内,none,4
2020-10-18,檜山振興局管内,none,4
2020-10-18,留萌振興局管内,none,5
2020-10-18,渡島総合振興局管内,none,14
2020-10-18,後志総合振興局管内,none,141
2020-10-18,十勝総合振興局管内,none,27
2020-10-18,釧路総合振興局管内,none,43
2020-10-18,宗谷総合振興局管内,none,5
2020-10-18,胆振総合振興局管内,none,51
2020-10-18,上川総合振興局管内,none,62
2020-10-18,空知総合振興局管内,none,77
2020-10-18,オホーツク総合振興局管内,none,68
2020-10-19,京都府,none,1
2020-10-19,千葉県,none,1
2020-10-19,茨城県,none,1
2020-10-19,非公表,none,165
2020-10-19,大阪府,none,2
2020-10-19,愛知県,none,2
2020-10-19,東京都,none,8
2020-10-19,神奈川県,none,2
2020-10-19,中国武漢市,none,1
2020-10-19,石狩振興局管内,none,1838
2020-10-19,日高振興局管内,none,35
2020-10-19,根室振興局管内,none,4
2020-10-19,檜山振興局管内,none,4
2020-10-19,留萌振興局管内,none,5
2020-10-19,渡島総合振興局管内,none,14
2020-10-19,後志総合振興局管内,none,141
2020-10-19,十勝総合振興局管内,none,27
2020-10-19,釧路総合振興局管内,none,45
2020-10-19,宗谷総合振興局管内,none,5
2020-10-19,胆振総合振興局管内,none,51
2020-10-19,上川総合振興局管内,none,62
2020-10-19,空知総合振興局管内,none,77
2020-10-19,オホーツク総合振興局管内,none,68
2020-10-20,京都府,none,1
2020-10-20,千葉県,none,1
2020-10-20,茨城県,none,1
2020-10-20,非公表,none,167
2020-10-20,大阪府,none,2
2020-10-20,愛知県,none,2
2020-10-20,東京都,none,8
2020-10-20,神奈川県,none,2
2020-10-20,中国武漢市,none,1
2020-10-20,石狩振興局管内,none,1853
2020-10-20,日高振興局管内,none,35
2020-10-20,根室振興局管内,none,4
2020-10-20,檜山振興局管内,none,4
2020-10-20,留萌振興局管内,none,5
2020-10-20,渡島総合振興局管内,none,14
2020-10-20,後志総合振興局管内,none,145
2020-10-20,十勝総合振興局管内,none,27
2020-10-20,宗谷総合振興局管内,none,5
2020-10-20,胆振総合振興局管内,none,51
2020-10-20,釧路総合振興局管内,none,55
2020-10-20,上川総合振興局管内,none,62
2020-10-20,空知総合振興局管内,none,77
2020-10-20,オホーツク総合振興局管内,none,68
2020-10-21,京都府,none,1
2020-10-21,千葉県,none,1
2020-10-21,茨城県,none,1
2020-10-21,非公表,none,168
2020-10-21,大阪府,none,2
2020-10-21,愛知県,none,2
2020-10-21,東京都,none,8
2020-10-21,神奈川県,none,2
2020-10-21,中国武漢市,none,1
2020-10-21,石狩振興局管内,none,1868
2020-10-21,日高振興局管内,none,35
2020-10-21,根室振興局管内,none,4
2020-10-21,檜山振興局管内,none,4
2020-10-21,留萌振興局管内,none,5
2020-10-21,渡島総合振興局管内,none,14
2020-10-21,後志総合振興局管内,none,149
2020-10-21,十勝総合振興局管内,none,27
2020-10-21,胆振総合振興局管内,none,51
2020-10-21,釧路総合振興局管内,none,56
2020-10-21,宗谷総合振興局管内,none,6
2020-10-21,上川総合振興局管内,none,62
2020-10-21,空知総合振興局管内,none,77
2020-10-21,オホーツク総合振興局管内,none,68
2020-10-22,京都府,none,1
2020-10-22,千葉県,none,1
2020-10-22,茨城県,none,1
2020-10-22,非公表,none,170
2020-10-22,大阪府,none,2
2020-10-22,愛知県,none,2
2020-10-22,東京都,none,8
2020-10-22,神奈川県,none,2
2020-10-22,中国武漢市,none,1
2020-10-22,石狩振興局管内,none,1898
2020-10-22,日高振興局管内,none,36
2020-10-22,根室振興局管内,none,4
2020-10-22,檜山振興局管内,none,4
2020-10-22,留萌振興局管内,none,5
2020-10-22,渡島総合振興局管内,none,15
2020-10-22,後志総合振興局管内,none,150
2020-10-22,十勝総合振興局管内,none,27
2020-10-22,胆振総合振興局管内,none,51
2020-10-22,宗谷総合振興局管内,none,6
2020-10-22,釧路総合振興局管内,none,61
2020-10-22,上川総合振興局管内,none,62
2020-10-22,空知総合振興局管内,none,77
2020-10-22,オホーツク総合振興局管内,none,68
2020-10-23,京都府,none,1
2020-10-23,千葉県,none,1
2020-10-23,茨城県,none,1
2020-10-23,非公表,none,180
2020-10-23,大阪府,none,2
2020-10-23,愛知県,none,2
2020-10-23,東京都,none,8
2020-10-23,神奈川県,none,2
2020-10-23,中国武漢市,none,1
2020-10-23,石狩振興局管内,none,1930
2020-10-23,日高振興局管内,none,36
2020-10-23,根室振興局管内,none,4
2020-10-23,檜山振興局管内,none,4
2020-10-23,留萌振興局管内,none,5
2020-10-23,渡島総合振興局管内,none,15
2020-10-23,後志総合振興局管内,none,151
2020-10-23,十勝総合振興局管内,none,27
2020-10-23,胆振総合振興局管内,none,52
2020-10-23,宗谷総合振興局管内,none,6
2020-10-23,上川総合振興局管内,none,63
2020-10-23,釧路総合振興局管内,none,67
2020-10-23,空知総合振興局管内,none,77
2020-10-23,オホーツク総合振興局管内,none,68
2020-10-24,京都府,none,1
2020-10-24,千葉県,none,1
2020-10-24,茨城県,none,1
2020-10-24,非公表,none,194
2020-10-24,大阪府,none,2
2020-10-24,愛知県,none,2
2020-10-24,東京都,none,8
2020-10-24,神奈川県,none,2
2020-10-24,中国武漢市,none,1
2020-10-24,石狩振興局管内,none,1965
2020-10-24,日高振興局管内,none,37
2020-10-24,根室振興局管内,none,4
2020-10-24,檜山振興局管内,none,4
2020-10-24,留萌振興局管内,none,5
2020-10-24,渡島総合振興局管内,none,15
2020-10-24,後志総合振興局管内,none,152
2020-10-24,十勝総合振興局管内,none,29
2020-10-24,胆振総合振興局管内,none,52
2020-10-24,宗谷総合振興局管内,none,6
2020-10-24,上川総合振興局管内,none,63
2020-10-24,釧路総合振興局管内,none,73
2020-10-24,空知総合振興局管内,none,78
2020-10-24,オホーツク総合振興局管内,none,68
2020-10-25,京都府,none,1
2020-10-25,千葉県,none,1
2020-10-25,茨城県,none,1
2020-10-25,大阪府,none,2
2020-10-25,愛知県,none,2
2020-10-25,非公表,none,200
2020-10-25,東京都,none,9
2020-10-25,神奈川県,none,2
2020-10-25,中国武漢市,none,1
2020-10-25,石狩振興局管内,none,1992
2020-10-25,日高振興局管内,none,37
2020-10-25,根室振興局管内,none,4
2020-10-25,檜山振興局管内,none,4
2020-10-25,留萌振興局管内,none,5
2020-10-25,後志総合振興局管内,none,153
2020-10-25,渡島総合振興局管内,none,16
2020-10-25,十勝総合振興局管内,none,29
2020-10-25,胆振総合振興局管内,none,55
2020-10-25,宗谷総合振興局管内,none,6
2020-10-25,上川総合振興局管内,none,63
2020-10-25,釧路総合振興局管内,none,74
2020-10-25,空知総合振興局管内,none,78
2020-10-25,オホーツク総合振興局管内,none,69
2020-10-26,京都府,none,1
2020-10-26,千葉県,none,1
2020-10-26,茨城県,none,1
2020-10-26,大阪府,none,2
2020-10-26,愛知県,none,2
2020-10-26,非公表,none,211
2020-10-26,東京都,none,9
2020-10-26,神奈川県,none,2
2020-10-26,中国武漢市,none,1
2020-10-26,石狩振興局管内,none,2028
2020-10-26,日高振興局管内,none,37
2020-10-26,根室振興局管内,none,4
2020-10-26,檜山振興局管内,none,4
2020-10-26,留萌振興局管内,none,5
2020-10-26,後志総合振興局管内,none,153
2020-10-26,渡島総合振興局管内,none,16
2020-10-26,十勝総合振興局管内,none,30
2020-10-26,胆振総合振興局管内,none,55
2020-10-26,宗谷総合振興局管内,none,6
2020-10-26,上川総合振興局管内,none,64
2020-10-26,釧路総合振興局管内,none,75
2020-10-26,空知総合振興局管内,none,78
2020-10-26,オホーツク総合振興局管内,none,69
2020-10-27,京都府,none,1
2020-10-27,千葉県,none,1
2020-10-27,茨城県,none,1
2020-10-27,大阪府,none,2
2020-10-27,愛知県,none,2
2020-10-27,非公表,none,214
2020-10-27,東京都,none,9
2020-10-27,神奈川県,none,2
2020-10-27,中国武漢市,none,1
2020-10-27,石狩振興局管内,none,2047
2020-10-27,日高振興局管内,none,37
2020-10-27,根室振興局管内,none,4
2020-10-27,檜山振興局管内,none,4
2020-10-27,留萌振興局管内,none,5
2020-10-27,後志総合振興局管内,none,153
2020-10-27,渡島総合振興局管内,none,16
2020-10-27,十勝総合振興局管内,none,31
2020-10-27,胆振総合振興局管内,none,55
2020-10-27,宗谷総合振興局管内,none,6
2020-10-27,上川総合振興局管内,none,66
2020-10-27,釧路総合振興局管内,none,76
2020-10-27,空知総合振興局管内,none,78
2020-10-27,オホーツク総合振興局管内,none,70
2020-10-28,京都府,none,1
2020-10-28,千葉県,none,1
2020-10-28,茨城県,none,1
2020-10-28,東京都,none,11
2020-10-28,大阪府,none,2
2020-10-28,愛知県,none,2
2020-10-28,非公表,none,220
2020-10-28,神奈川県,none,3
2020-10-28,中国武漢市,none,1
2020-10-28,石狩振興局管内,none,2084
2020-10-28,日高振興局管内,none,37
2020-10-28,根室振興局管内,none,4
2020-10-28,檜山振興局管内,none,4
2020-10-28,留萌振興局管内,none,5
2020-10-28,後志総合振興局管内,none,155
2020-10-28,渡島総合振興局管内,none,16
2020-10-28,十勝総合振興局管内,none,32
2020-10-28,胆振総合振興局管内,none,56
2020-10-28,宗谷総合振興局管内,none,6
2020-10-28,上川総合振興局管内,none,66
2020-10-28,空知総合振興局管内,none,78
2020-10-28,釧路総合振興局管内,none,78
2020-10-28,オホーツク総合振興局管内,none,70
2020-10-29,京都府,none,1
2020-10-29,千葉県,none,1
2020-10-29,茨城県,none,1
2020-10-29,東京都,none,11
2020-10-29,大阪府,none,2
2020-10-29,愛知県,none,2
2020-10-29,非公表,none,225
2020-10-29,神奈川県,none,3
2020-10-29,中国武漢市,none,1
2020-10-29,石狩振興局管内,none,2127
2020-10-29,日高振興局管内,none,37
2020-10-29,根室振興局管内,none,4
2020-10-29,檜山振興局管内,none,4
2020-10-29,留萌振興局管内,none,5
2020-10-29,後志総合振興局管内,none,155
2020-10-29,渡島総合振興局管内,none,16
2020-10-29,十勝総合振興局管内,none,32
2020-10-29,胆振総合振興局管内,none,59
2020-10-29,宗谷総合振興局管内,none,6
2020-10-29,上川総合振興局管内,none,67
2020-10-29,空知総合振興局管内,none,78
2020-10-29,釧路総合振興局管内,none,78
2020-10-29,オホーツク総合振興局管内,none,71
2020-10-30,京都府,none,1
2020-10-30,千葉県,none,1
2020-10-30,奈良県,none,1
2020-10-30,岡山県,none,1
2020-10-30,沖縄県,none,1
2020-10-30,茨城県,none,1
2020-10-30,東京都,none,12
2020-10-30,大阪府,none,2
2020-10-30,愛知県,none,2
2020-10-30,非公表,none,231
2020-10-30,神奈川県,none,4
2020-10-30,中国武漢市,none,1
2020-10-30,石狩振興局管内,none,2166
2020-10-30,日高振興局管内,none,37
2020-10-30,根室振興局管内,none,4
2020-10-30,檜山振興局管内,none,4
2020-10-30,留萌振興局管内,none,5
2020-10-30,後志総合振興局管内,none,156
2020-10-30,渡島総合振興局管内,none,16
2020-10-30,十勝総合振興局管内,none,33
2020-10-30,宗谷総合振興局管内,none,6
2020-10-30,胆振総合振興局管内,none,68
2020-10-30,上川総合振興局管内,none,69
2020-10-30,空知総合振興局管内,none,81
2020-10-30,釧路総合振興局管内,none,81
2020-10-30,オホーツク総合振興局管内,none,71
2020-10-31,京都府,none,1
2020-10-31,千葉県,none,1
2020-10-31,奈良県,none,1
2020-10-31,宮城県,none,1
2020-10-31,岡山県,none,1
2020-10-31,沖縄県,none,1
2020-10-31,茨城県,none,1
2020-10-31,東京都,none,12
2020-10-31,大阪府,none,2
2020-10-31,愛知県,none,2
2020-10-31,非公表,none,235
2020-10-31,神奈川県,none,4
2020-10-31,中国武漢市,none,1
2020-10-31,石狩振興局管内,none,2228
2020-10-31,日高振興局管内,none,37
2020-10-31,根室振興局管内,none,4
2020-10-31,檜山振興局管内,none,4
2020-10-31,留萌振興局管内,none,5
2020-10-31,後志総合振興局管内,none,158
2020-10-31,渡島総合振興局管内,none,16
2020-10-31,十勝総合振興局管内,none,34
2020-10-31,宗谷総合振興局管内,none,6
2020-10-31,胆振総合振興局管内,none,68
2020-10-31,上川総合振興局管内,none,70
2020-10-31,釧路総合振興局管内,none,83
2020-10-31,空知総合振興局管内,none,87
2020-10-31,オホーツク総合振興局管内,none,73
2020-11-01,京都府,none,1
2020-11-01,千葉県,none,1
2020-11-01,奈良県,none,1
2020-11-01,宮城県,none,1
2020-11-01,岡山県,none,1
2020-11-01,沖縄県,none,1
2020-11-01,茨城県,none,1
2020-11-01,東京都,none,12
2020-11-01,大阪府,none,2
2020-11-01,愛知県,none,2
2020-11-01,非公表,none,245
2020-11-01,神奈川県,none,4
2020-11-01,中国武漢市,none,1
2020-11-01,石狩振興局管内,none,2280
2020-11-01,日高振興局管内,none,37
2020-11-01,根室振興局管内,none,4
2020-11-01,檜山振興局管内,none,4
2020-11-01,留萌振興局管内,none,5
2020-11-01,後志総合振興局管内,none,159
2020-11-01,渡島総合振興局管内,none,16
2020-11-01,十勝総合振興局管内,none,34
2020-11-01,宗谷総合振興局管内,none,6
2020-11-01,上川総合振興局管内,none,70
2020-11-01,胆振総合振興局管内,none,72
2020-11-01,釧路総合振興局管内,none,84
2020-11-01,空知総合振興局管内,none,88
2020-11-01,オホーツク総合振興局管内,none,73
2020-11-02,京都府,none,1
2020-11-02,千葉県,none,1
2020-11-02,奈良県,none,1
2020-11-02,宮城県,none,1
2020-11-02,岡山県,none,1
2020-11-02,沖縄県,none,1
2020-11-02,茨城県,none,1
2020-11-02,東京都,none,12
2020-11-02,大阪府,none,2
2020-11-02,愛知県,none,2
2020-11-02,非公表,none,259
2020-11-02,神奈川県,none,4
2020-11-02,中国武漢市,none,1
2020-11-02,石狩振興局管内,none,2356
2020-11-02,日高振興局管内,none,37
2020-11-02,根室振興局管内,none,4
2020-11-02,檜山振興局管内,none,4
2020-11-02,留萌振興局管内,none,5
2020-11-02,渡島総合振興局管内,none,16
2020-11-02,後志総合振興局管内,none,160
2020-11-02,十勝総合振興局管内,none,34
2020-11-02,宗谷総合振興局管内,none,6
2020-11-02,上川総合振興局管内,none,71
2020-11-02,胆振総合振興局管内,none,76
2020-11-02,釧路総合振興局管内,none,84
2020-11-02,空知総合振興局管内,none,88
2020-11-02,オホーツク総合振興局管内,none,73
2020-11-03,京都府,none,1
2020-11-03,千葉県,none,1
2020-11-03,奈良県,none,1
2020-11-03,宮城県,none,1
2020-11-03,岡山県,none,1
2020-11-03,沖縄県,none,1
2020-11-03,茨城県,none,1
2020-11-03,東京都,none,12
2020-11-03,大阪府,none,2
2020-11-03,愛知県,none,2
2020-11-03,非公表,none,266
2020-11-03,神奈川県,none,4
2020-11-03,中国武漢市,none,1
2020-11-03,石狩振興局管内,none,2402
2020-11-03,日高振興局管内,none,38
2020-11-03,根室振興局管内,none,4
2020-11-03,檜山振興局管内,none,4
2020-11-03,留萌振興局管内,none,5
2020-11-03,渡島総合振興局管内,none,16
2020-11-03,後志総合振興局管内,none,163
2020-11-03,十勝総合振興局管内,none,35
2020-11-03,宗谷総合振興局管内,none,6
2020-11-03,胆振総合振興局管内,none,78
2020-11-03,上川総合振興局管内,none,80
2020-11-03,釧路総合振興局管内,none,84
2020-11-03,空知総合振興局管内,none,89
2020-11-03,オホーツク総合振興局管内,none,74
2020-11-04,京都府,none,1
2020-11-04,千葉県,none,1
2020-11-04,奈良県,none,1
2020-11-04,宮城県,none,1
2020-11-04,岡山県,none,1
2020-11-04,沖縄県,none,1
2020-11-04,茨城県,none,1
2020-11-04,東京都,none,12
2020-11-04,大阪府,none,2
2020-11-04,愛知県,none,2
2020-11-04,非公表,none,279
2020-11-04,神奈川県,none,4
2020-11-04,中国武漢市,none,1
2020-11-04,石狩振興局管内,none,2453
2020-11-04,日高振興局管内,none,39
2020-11-04,根室振興局管内,none,4
2020-11-04,檜山振興局管内,none,5
2020-11-04,留萌振興局管内,none,5
2020-11-04,後志総合振興局管内,none,163
2020-11-04,渡島総合振興局管内,none,17
2020-11-04,十勝総合振興局管内,none,35
2020-11-04,宗谷総合振興局管内,none,6
2020-11-04,上川総合振興局管内,none,80
2020-11-04,胆振総合振興局管内,none,83
2020-11-04,釧路総合振興局管内,none,85
2020-11-04,空知総合振興局管内,none,91
2020-11-04,オホーツク総合振興局管内,none,74
2020-11-05,京都府,none,1
2020-11-05,千葉県,none,1
2020-11-05,奈良県,none,1
2020-11-05,宮城県,none,1
2020-11-05,岡山県,none,1
2020-11-05,沖縄県,none,1
2020-11-05,茨城県,none,1
2020-11-05,東京都,none,12
2020-11-05,大阪府,none,2
2020-11-05,愛知県,none,2
2020-11-05,非公表,none,290
2020-11-05,神奈川県,none,4
2020-11-05,中国武漢市,none,1
2020-11-05,石狩振興局管内,none,2542
2020-11-05,日高振興局管内,none,39
2020-11-05,根室振興局管内,none,4
2020-11-05,檜山振興局管内,none,5
2020-11-05,留萌振興局管内,none,5
2020-11-05,後志総合振興局管内,none,164
2020-11-05,渡島総合振興局管内,none,21
2020-11-05,十勝総合振興局管内,none,37
2020-11-05,宗谷総合振興局管内,none,7
2020-11-05,上川総合振興局管内,none,83
2020-11-05,釧路総合振興局管内,none,86
2020-11-05,胆振総合振興局管内,none,89
2020-11-05,空知総合振興局管内,none,92
2020-11-05,オホーツク総合振興局管内,none,74
2020-11-06,京都府,none,1
2020-11-06,千葉県,none,1
2020-11-06,奈良県,none,1
2020-11-06,宮城県,none,1
2020-11-06,岡山県,none,1
2020-11-06,沖縄県,none,1
2020-11-06,茨城県,none,1
2020-11-06,調査中,none,1
2020-11-06,東京都,none,12
2020-11-06,大阪府,none,2
2020-11-06,愛知県,none,2
2020-11-06,非公表,none,290
2020-11-06,神奈川県,none,4
2020-11-06,中国武漢市,none,1
2020-11-06,石狩振興局管内,none,2632
2020-11-06,根室振興局管内,none,4
2020-11-06,日高振興局管内,none,41
2020-11-06,留萌振興局管内,none,5
2020-11-06,檜山振興局管内,none,6
2020-11-06,後志総合振興局管内,none,164
2020-11-06,渡島総合振興局管内,none,21
2020-11-06,十勝総合振興局管内,none,40
2020-11-06,宗谷総合振興局管内,none,8
2020-11-06,上川総合振興局管内,none,89
2020-11-06,釧路総合振興局管内,none,90
2020-11-06,胆振総合振興局管内,none,92
2020-11-06,空知総合振興局管内,none,94
2020-11-06,オホーツク総合振興局管内,none,76
2020-11-07,京都府,none,1
2020-11-07,千葉県,none,1
2020-11-07,奈良県,none,1
2020-11-07,宮城県,none,1
2020-11-07,岡山県,none,1
2020-11-07,沖縄県,none,1
2020-11-07,茨城県,none,1
2020-11-07,調査中,none,1
2020-11-07,東京都,none,12
2020-11-07,大阪府,none,2
2020-11-07,愛知県,none,2
2020-11-07,非公表,none,299
2020-11-07,鹿児島県,none,1
2020-11-07,神奈川県,none,4
2020-11-07,中国武漢市,none,1
2020-11-07,石狩振興局管内,none,2776
2020-11-07,根室振興局管内,none,4
2020-11-07,日高振興局管内,none,41
2020-11-07,留萌振興局管内,none,5
2020-11-07,檜山振興局管内,none,6
2020-11-07,宗谷総合振興局管内,none,10
2020-11-07,空知総合振興局管内,none,101
2020-11-07,後志総合振興局管内,none,166
2020-11-07,渡島総合振興局管内,none,24
2020-11-07,十勝総合振興局管内,none,46
2020-11-07,胆振総合振興局管内,none,92
2020-11-07,釧路総合振興局管内,none,92
2020-11-07,上川総合振興局管内,none,98
2020-11-07,オホーツク総合振興局管内,none,78
2020-11-08,京都府,none,1
2020-11-08,千葉県,none,1
2020-11-08,奈良県,none,1
2020-11-08,宮城県,none,1
2020-11-08,岡山県,none,1
2020-11-08,沖縄県,none,1
2020-11-08,茨城県,none,1
2020-11-08,調査中,none,1
2020-11-08,東京都,none,12
2020-11-08,大阪府,none,2
2020-11-08,愛知県,none,2
2020-11-08,非公表,none,300
2020-11-08,鹿児島県,none,1
2020-11-08,神奈川県,none,4
2020-11-08,中国武漢市,none,1
2020-11-08,石狩振興局管内,none,2884
2020-11-08,根室振興局管内,none,4
2020-11-08,日高振興局管内,none,41
2020-11-08,留萌振興局管内,none,5
2020-11-08,檜山振興局管内,none,6
2020-11-08,宗谷総合振興局管内,none,10
2020-11-08,空知総合振興局管内,none,112
2020-11-08,上川総合振興局管内,none,114
2020-11-08,後志総合振興局管内,none,169
2020-11-08,渡島総合振興局管内,none,25
2020-11-08,十勝総合振興局管内,none,55
2020-11-08,釧路総合振興局管内,none,92
2020-11-08,胆振総合振興局管内,none,94
2020-11-08,オホーツク総合振興局管内,none,80
2020-11-09,京都府,none,1
2020-11-09,千葉県,none,1
2020-11-09,奈良県,none,1
2020-11-09,宮城県,none,1
2020-11-09,岡山県,none,1
2020-11-09,沖縄県,none,1
2020-11-09,茨城県,none,1
2020-11-09,調査中,none,1
2020-11-09,東京都,none,12
2020-11-09,大阪府,none,2
2020-11-09,愛知県,none,2
2020-11-09,非公表,none,314
2020-11-09,鹿児島県,none,1
2020-11-09,神奈川県,none,4
2020-11-09,中国武漢市,none,1
2020-11-09,石狩振興局管内,none,3045
2020-11-09,根室振興局管内,none,4
2020-11-09,日高振興局管内,none,42
2020-11-09,留萌振興局管内,none,5
2020-11-09,檜山振興局管内,none,6
2020-11-09,宗谷総合振興局管内,none,10
2020-11-09,上川総合振興局管内,none,115
2020-11-09,空知総合振興局管内,none,121
2020-11-09,後志総合振興局管内,none,170
2020-11-09,渡島総合振興局管内,none,27
2020-11-09,十勝総合振興局管内,none,60
2020-11-09,釧路総合振興局管内,none,93
2020-11-09,胆振総合振興局管内,none,95
2020-11-09,オホーツク総合振興局管内,none,84
2020-11-10,京都府,none,1
2020-11-10,千葉県,none,1
2020-11-10,奈良県,none,1
2020-11-10,宮城県,none,1
2020-11-10,岡山県,none,1
2020-11-10,沖縄県,none,1
2020-11-10,茨城県,none,1
2020-11-10,調査中,none,1
2020-11-10,東京都,none,12
2020-11-10,大阪府,none,2
2020-11-10,愛知県,none,2
2020-11-10,非公表,none,320
2020-11-10,鹿児島県,none,1
2020-11-10,神奈川県,none,4
2020-11-10,中国武漢市,none,1
2020-11-10,石狩振興局管内,none,3175
2020-11-10,根室振興局管内,none,4
2020-11-10,日高振興局管内,none,42
2020-11-10,檜山振興局管内,none,6
2020-11-10,留萌振興局管内,none,7
2020-11-10,上川総合振興局管内,none,120
2020-11-10,空知総合振興局管内,none,123
2020-11-10,宗谷総合振興局管内,none,13
2020-11-10,後志総合振興局管内,none,171
2020-11-10,渡島総合振興局管内,none,29
2020-11-10,十勝総合振興局管内,none,69
2020-11-10,釧路総合振興局管内,none,93
2020-11-10,胆振総合振興局管内,none,98
2020-11-10,オホーツク総合振興局管内,none,87
2020-11-11,京都府,none,1
2020-11-11,千葉県,none,1
2020-11-11,奈良県,none,1
2020-11-11,宮城県,none,1
2020-11-11,岡山県,none,1
2020-11-11,沖縄県,none,1
2020-11-11,茨城県,none,1
2020-11-11,調査中,none,1
2020-11-11,東京都,none,12
2020-11-11,大阪府,none,2
2020-11-11,愛知県,none,2
2020-11-11,非公表,none,330
2020-11-11,鹿児島県,none,1
2020-11-11,神奈川県,none,4
2020-11-11,中国武漢市,none,1
2020-11-11,石狩振興局管内,none,3324
2020-11-11,根室振興局管内,none,4
2020-11-11,日高振興局管内,none,42
2020-11-11,檜山振興局管内,none,7
2020-11-11,留萌振興局管内,none,7
2020-11-11,胆振総合振興局管内,none,105
2020-11-11,上川総合振興局管内,none,126
2020-11-11,空知総合振興局管内,none,127
2020-11-11,宗谷総合振興局管内,none,13
2020-11-11,後志総合振興局管内,none,176
2020-11-11,渡島総合振興局管内,none,30
2020-11-11,十勝総合振興局管内,none,82
2020-11-11,釧路総合振興局管内,none,93
2020-11-11,オホーツク総合振興局管内,none,88
2020-11-12,京都府,none,1
2020-11-12,千葉県,none,1
2020-11-12,奈良県,none,1
2020-11-12,宮城県,none,1
2020-11-12,岡山県,none,1
2020-11-12,沖縄県,none,1
2020-11-12,茨城県,none,1
2020-11-12,調査中,none,1
2020-11-12,東京都,none,13
2020-11-12,大阪府,none,2
2020-11-12,愛知県,none,2
2020-11-12,非公表,none,335
2020-11-12,鹿児島県,none,1
2020-11-12,神奈川県,none,4
2020-11-12,中国武漢市,none,1
2020-11-12,石狩振興局管内,none,3493
2020-11-12,根室振興局管内,none,4
2020-11-12,日高振興局管内,none,44
2020-11-12,檜山振興局管内,none,7
2020-11-12,留萌振興局管内,none,7
2020-11-12,胆振総合振興局管内,none,112
2020-11-12,上川総合振興局管内,none,135
2020-11-12,空知総合振興局管内,none,135
2020-11-12,後志総合振興局管内,none,182
2020-11-12,宗谷総合振興局管内,none,24
2020-11-12,渡島総合振興局管内,none,32
2020-11-12,十勝総合振興局管内,none,94
2020-11-12,釧路総合振興局管内,none,97
2020-11-12,オホーツク総合振興局管内,none,88
2020-11-13,京都府,none,1
2020-11-13,兵庫県,none,1
2020-11-13,千葉県,none,1
2020-11-13,奈良県,none,1
2020-11-13,宮城県,none,1
2020-11-13,岡山県,none,1
2020-11-13,沖縄県,none,1
2020-11-13,茨城県,none,1
2020-11-13,調査中,none,1
2020-11-13,東京都,none,13
2020-11-13,大阪府,none,2
2020-11-13,愛知県,none,2
2020-11-13,非公表,none,340
2020-11-13,鹿児島県,none,1
2020-11-13,神奈川県,none,5
2020-11-13,中国武漢市,none,1
2020-11-13,石狩振興局管内,none,3662
2020-11-13,根室振興局管内,none,4
2020-11-13,日高振興局管内,none,44
2020-11-13,檜山振興局管内,none,8
2020-11-13,留萌振興局管内,none,8
2020-11-13,釧路総合振興局管内,none,101
2020-11-13,十勝総合振興局管内,none,102
2020-11-13,胆振総合振興局管内,none,118
2020-11-13,上川総合振興局管内,none,141
2020-11-13,空知総合振興局管内,none,151
2020-11-13,後志総合振興局管内,none,192
2020-11-13,宗谷総合振興局管内,none,30
2020-11-13,渡島総合振興局管内,none,33
